;8;9;12;15;16;17;19;24;23;25;26;27;28;29;31;33;32;34;37;38;39;40;43;45;46;47;48;51;54;55;58;59;60;63;64;65;66;67;68;70;71;72;76;77;78;82;84;85;87;89;90;91;94;95;97;98;99;100;101;102;103;104;105;106;108;109;110;111;112;113;115;118;119;121;123;126;127;130;132;134;135;136;137;138;139;140;141;142;143;144;148;150;151;152;153;154;156;158;160;161;163;164;166;167;168;172;175;176;177;178;179;184;185;186;187;188;190;193;194;195;196;
MALLEGNI Massimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;7.47;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.13;0;0;18.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0
TESEI Donatella;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.
PELLEGRINI Emanuele;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STEGER Dieter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BORGONZONI Lucia;81.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.45;0;0;0;0;0;0;0;0;0;0;0;0;0;92.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;98.68;0;0;0;1.57;0;0;0;0;0;0;0;0;0;2.27;0;0;100;0;0;0;100;1.1;2.94;100;0;63.16;100;86.21;0;0;100;0;0;100;0;0;5.26;0;0;0;0;0
BORGHESI Stefano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IANNONE Antonio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IWOBI Tony Chike;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BITI Caterina;0;0;0;0;0;0;0;0;9.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;0;0;0;0;0;0;0;5.14;0;0;2.13;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1.09;0;0;0;0;0;0;100;1.56;100;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OSTELLARI Andrea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CRIMI Vito Claudio;0;0;0;65;0;0;0;33.33;54.55;0;0;0;0;0;2.3;16.85;17.39;0;0;0.88;0;0;0;0;0;50;0;0;0;94.44;0.65;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;11.67;0;0;0;0;3.12;90;0;77.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69;0;0.2;0;0;0;0;0;0;98.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;98.9;0;0;0;0;0;0;0;0;0;0;0;11.11;0;0;0;0;45.45;0;0;0
FANTETTI Raffaele;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.86;0;0;0;0;0;0;0;16.32;23.43;26.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.56;0;0;0;0;0;100;0;0;0.69;0;0;0;15.38;0;0;0;0;98.68;22.9;0;0;0;0;6.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;53.85;0;0;9.09;100;0;0
BONIFAZI Francesco;18.75;0;0;0;0;0;0;66.67;0;0;0;0;0;0;0;6.23;2.42;100;0;0;0;7.69;0;0;0;7.14;11.93;41.03;0;38.89;4.22;0;27.78;2.51;34.86;0;100;0;0;0;0;0;0;100;0;0;0;5.67;0;4.55;0;0;7.32;0;6.06;100;100;0;0;0;1.56;100;0;8.51;0;0;0;0;0;4.17;0;0.2;10;1.92;0;100;0;100;100;0;100;100;100;100;0;0;0;50;0.79;0;0;0;2.27;0;0;0;33.33;0;0;88.89;0;0;0;13.07;5.26;0;3.45;50;0;0;87.5;0;0;0;0;0;100;9.09;0;0;100
RAUTI Isabella;0;0;0;16.67;0;0;0;0;27.27;0;0;0;0;55.56;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;2.51;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;37.5;0;0;0;0;0;0;0;0;0;0
SOLINAS Christian;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;0;0;0;100;0;100;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.94;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.
RIPAMONTI Paolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DURNWALDER Meinhard;0;0;0;0;0;0;0;0;0;0;0;0;0;44.44;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0.65;0;0;0;0;0;0;0;0;100;0;0;0;66.67;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.5;100;100;100;0;0;0;0;0;0;4.76
BOSSI Simone;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STEFANI Erika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MANGIALAVORI Giuseppe Tommaso Vincenzo;0;0;0;0;0;0;0;0;0;0;0;0;100;61.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.49;100;0;0.42;0;0;100;100;100;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;14.89;100;0;0;58.97;0;0;0;0;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;100;0;0;0;0;0;0;0;100;100;100;0;0;55.56;0;0;100;0;0;0;0;0
FERRO Giuseppe Massimo;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;42.86;100;0;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;0;4;0;100;0;0;0;0;0;0;0;0;100;0;0;0;0;0;50;0;2.13;0;0;0;0;0;0;0;0;20;1.92;25.2;0;100;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;100;100;100;0;0;0;0;0
BERARDI Roberto;0;0;0;0;16.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.84;2.29;0;0;0;0;0;0;0;0;0;0;0;100;0;0;4.55;0;12;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;100;100;0;100;3.85;95.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;100;0;0;100;100;100;0;86.21;50;0;100;0;100;100;100;0;0;0;100;0;100;100
CANDURA Massimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PATUANELLI Stefano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.86;0;0;2.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.09;37.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MONTI Mario;100;0;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;5.56;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.05;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LUNESU Michelina;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MALPEZZI Simona Flavia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.35;0;0;0;0;0;100;0;32.05;0;0;0;0;0;0.84;5.14;0;0;0;0;0;0;0;0;100;88;0;100;0;0;0;0;96;5.61;0;0;0;0;0;0;0;0;0;0;76.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;1.3;0;0;0;0;0;15.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PARENTE Annamaria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0.33;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.45;0;0;0;44.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VANIN Orietta;0;0;0;5.83;0;0;0;0;0;0;0;100;0;55.56;0;0;0.97;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GUIDOLIN Barbara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.5;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0
VERDUCCI Francesco;0;0;0;0;0;0;0;0;0;0;10;0;0;0;28.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.65;0;0;0;6.86;0;100;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.11;0;0;0;0;0;0;0;0
PUCCIARELLI Stefania;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROMAGNOLI Sergio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.88;0;0;0;0;0;0;0;0;0;0;0;0;94.44;0;0;0;0;0;0;0;100;0;0;66.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;4.76
CASTALDI Gianluca;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.09;0;0;0
ENDRIZZI Giovanni;0;0;0;0;0;33.33;0;33.33;0;0;0;7.69;0;0;0;1.83;1.45;20;0;1.77;0;0;0;100;0;0;0;8.97;0;0;3.25;0;27.78;0;2.29;0;0;19.15;7.25;0;0;0;0;0;12;0;0;9;0;0;100;0;20.56;0;12.12;85.19;0;0;0;0;0;0;75;0;0;1.89;0;25.64;0;0.69;0;0;0;7.69;0;0;0;0;2.63;0;0;90.48;0;0;14.17;0;0;0;0;0;0;0;0;0;0;0;33.33;0;4.65;100;1.1;0;0;0;39.47;0;0;0;0;0;100;50;11.11;0;0;0;0;0;0;0;4.76
PETROCELLI Vito;0;0;0;0;0;0;0;0;0;0;0;0;0;88.89;0;0;0.48;0;0;0;0;0;0;0;0;21.43;0;0;0;0;7.79;0;0;0;43.43;0;0;2.13;0;0;100;0;0;0;4;0;0;0.67;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;8.98;20;0;0;0;0;0;0;0;0;0;0;0;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33;0;2.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MORRA Nicola;0;0;0;0;0;0;0;0;0;0;0;0;25;0;1.15;0.37;0;0;0;0;0;0;0;0;0;0;14.68;3.85;0;5.56;0;0;0;11.72;16;0;0;80.85;0;0;0;0;0;0;0;0;0;31.67;100;45.45;0;0;7.94;0;0;0;0;0;0;0;0;0;0;0;7.69;0;0;0;0;22.92;0;6.45;60;100;0;0;0;0;27.63;0;0;0;0.79;0;0;0;0;0;0;0;0;21.05;0;0;0;87.5;0;0;2.33;0;49.45;0;0;100;39.47;0;0;0;0;0;0;0;11.11;0;100;0;0;0;0;0;0
AIROLA Alberto;0;0;0;3.33;0;0;0;0;0;0;0;0;0;0;0;0.73;0;0;0;0;0;0;0;0;0;0;0;12.82;0;0;0;0;0;1.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.27;0;0;18.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69;0;0;0;0;3.94;0;0;0;0;19.85;0;0;0;0;0;0;0;0;0;0;0;0;72.73;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARTELLI Carlo;0;0;0;5;100;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0.88;0;0;0;0;0;7.14;0;0;0;38.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;3.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0.79;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;5.26;0;0;0;0;0;0;0;100;0;0;5.26;0;0;0;0;0
PUGLIA Sergio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93.75;0;0;0;0;0;0;0;0;0.2;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0
CIOFFI Andrea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99.12;0;0;0;0;0;14.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0;8.51;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.55;0;0;0;0;0;0;100;0;0;0;0;92.11;0;0;0;0;0;12.5;0;11.11;100;0;0;0;0;0;0;4.76
NUGNES Paola;6.25;0;0;7.5;0;16.67;50;0;0;0;0;0;0;0;0;0;0;100;0;0;80;23.08;12.5;0;0;100;0.92;98.72;100;100;9.09;100;27.78;1.26;2.86;26.32;0;0;1.45;0;0;0;0;0;44;0;0;0;0;100;0;8;12.31;90;6.06;0;0;0;0;0;0;100;0;10.64;92.31;1.89;0;25.64;100;0.69;100;51.95;0;32.69;0;100;0;0;0;14.5;20;0;0.79;0;6.3;33.33;0;0;66.14;0;0;0;25;0;0;0;0;0;0;0;1.1;38.24;100;100;0;0;0;0;100;0;0;0;0;0;53.85;0;0;0;0;0;0
TONINELLI Danilo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88.89;0;0;0;0;0;0;0;50;0;0;0;0;11.11;0;0;100;0;0;0;0;4.76
IORI Vanna;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.3;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.57;0;0;17.02;0;0;0;0;0;100;0;0;0;0;100;0;0;96;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;25.64;0;0;0;0;0;100;0;0;0;0;0;100;100;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.5;0;0;0;0;0;0;0;0;0;0
MANTERO Matteo;12.5;0;0;0;0;0;0;0;45.45;0;0;0;0;0;1.15;0;0.48;0;0;1.77;20;84.62;50;0;0;7.14;0;10.26;100;100;0;0;0;0.42;12.57;21.05;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;100;1.87;0;0;40.74;0;0;0;0;0;0;0;87.23;7.69;1.89;0;2.56;0;0;100;0.2;30;0;0;0;0;0;0;13.74;0;0;7.09;0;8.66;0;0;50;0.79;0;0;5.26;22.73;0;0;0;44.44;0;0;0;1.1;0;0;0;0;0;0;50;100;0;0;0;0;0;53.85;0;0;0;0;0;0
LAFORGIA Francesco;0;0;0;0;0;0;0;33.33;0;0;0;0;100;100;100;0;0;0;0;100;0;0;0;100;0;0;0;0;100;0;0.32;0;100;16.32;13.14;0;0;0;0;0;0;0;100;0;84;0;100;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;100;100;0;1.39;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;79.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;95.24
PESCO Daniele;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.28;0;0;0;0;0;0;0;0;0;2.13;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGOSTINELLI Donatella;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CORBETTA Gianmarco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.48;0;0;0;0;0;0;0;0;7.14;0;0;0;33.33;0;0;0;0.42;0;0;0;2.13;0;0;0;0;0;0;0;0;0;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.82;0;51.39;100;0;0;13.46;0;0;0;0;0;0;0;0;7.87;0;0;0;0;0;0;0;0;0;0;0;0;0;44.44;0;0;100;1.1;0;0;0;0;0;0;50;100;0;0;0;0;0;0;5.26;0;0;0;100;0
